id,text,sentiment,path,hashtag,inimagetext,pred,pred_raw
1261768464282206208,"Noto che sulle felpe degli islandesi c'erano le loro immagini in 8 bit. Ecco da dove ha preso l'idea, la De Filippi, per le felpe del Serale di #Amici19...
#Eurovision #ESCIta #EuropeShineaLight https://t.co/6OPfm5iDpF",neutral,..\data\amici19\images\1261768464282206208.png,amici19, ,neutral,[0.07884696 0.75797147 0.16318151]
1258891102272270337,VI AUGURO UNA SERENA BUONANOTTE. #Amici19 #giuliamolino https://t.co/di7YaEWTCP,neutral,..\data\amici19\images\1258891102272270337.png,amici19, ,positive,[0.00245987 0.03323705 0.96430314]
1320112524768038912,"Ma quello è
#BallandoConLeStelle https://t.co/C2RGIQBWsy",neutral,..\data\ballandoconlestelle\images\1320112524768038912.png,ballandoconlestelle, ,negative,[0.6551104  0.27698198 0.0679076 ]
1320103633099411457,A 100 like lo metro come profile pick (?) per qualche giorno @CdGherardesca #BallandoConLeStelle #btsarmy https://t.co/54sHESMPnd,neutral,..\data\ballandoconlestelle\images\1320103633099411457.png,ballandoconlestelle, ,neutral,[0.15818001 0.7995073  0.04231265]
1260623812061728773,Avete già pensato al nome del bambino che avranno Giordana e Gaia? Non ce la posso fare per 4 settimane #amicispeciali #amici19 https://t.co/d4ezr04goh,neutral,..\data\amici19\images\1260623812061728773.png,amici19, ,negative,[0.5607829  0.01455264 0.42466444]
1273499420911374338,"ma hey, mancano solo 16 ore :(
#amici19 #amicidineno https://t.co/N7Jf45avcV",neutral,..\data\amici19\images\1273499420911374338.png,amici19, ,positive,[0.38355193 0.04672166 0.5697264 ]
1156807521752907777,C’era una volta nel convento degli Angeli di Modena… 📖 #TBT #CheDioCiAiuti https://t.co/05K6E0KCNa,neutral,..\data\chediociaiuti\images\1156807521752907777.png,chediociaiuti,IzC,neutral,[0.07599247 0.8368416  0.087166  ]
1256571326619283457,"raccolta di alcune variazioni fatte da #JavierRojas durante #Amici19
#AmiciSpeciali https://t.co/KM4ox3ljl2",neutral,..\data\amici19\images\1256571326619283457.png,amici19,BLaetre relen,positive,[0.30937552 0.3079678  0.38265666]
1255152026511499264,"@elisatoffoli @martina71342893 perché prima o poi il duetto arriverà, io ci credo 

#beltramixbillboard #martinabeltrami #Amici19 #elisatoffoli #circozzi https://t.co/Vi8ybnMohy",neutral,..\data\amici19\images\1255152026511499264.png,amici19, ,positive,[0.04346896 0.15308341 0.80344766]
1298258450699268098,"Qui per dirvi che ho creato la gif della vita.
#amici19 #Javier https://t.co/2hIGmfbyfw",neutral,..\data\amici19\images\1298258450699268098.png,amici19,MiPiay,negative,[0.618027   0.12516075 0.25681227]
1268635110661898242,Guido 💔Azzurra #CheDiociAiuti5 #chediociaiuti https://t.co/F1r3qinsik,neutral,..\data\chediociaiuti\images\1268635110661898242.png,chediociaiuti,fi,positive,[0.03186949 0.08482575 0.88330483]
1320108902076325889,Elisa e Raimondo la coppia sfigata di questo #BallandoConLeStelle https://t.co/MKD0OqPwBJ,neutral,..\data\ballandoconlestelle\images\1320108902076325889.png,ballandoconlestelle,SIPLAlSIMA,negative,[0.7433242  0.04976262 0.20691319]
1282993378112737280,"Non possiamo far finire Amici con Amici19?
#gaiagozzi https://t.co/mb1NHX8wFu",neutral,..\data\amici19\images\1282993378112737280.png,amici19,wAHNO,negative,[0.92800516 0.04980172 0.02219308]
1278752480269078529,Cosa guardare stasera in TV: i programmi di giovedì 2 luglio - spettacolonews.com/?p=32514 #StaseraInTv #SpettacoloNews #NotizieSpettacolari #CheDioCiAiuti #TemptationIsland https://t.co/iPYoEmQjKY,neutral,..\data\chediociaiuti\images\1278752480269078529.png,chediociaiuti, ,neutral,[0.01260787 0.9819802  0.00541192]
1108828203794288640,@Gia_Uss90 @CheDioCiAiuti_5 https://t.co/w9DJMJnELb,neutral,..\data\chediociaiuti\images\1108828203794288640.png,chediociaiuti, ,negative,[0.4804056  0.11156981 0.40802464]
1265410582779506689,"buonanotte popolo
#Amici19 #giuliamolino https://t.co/dPSlmWQtdR",neutral,..\data\amici19\images\1265410582779506689.png,amici19, ,positive,[0.0322357  0.02270217 0.94506216]
1272469626585321473,#Amici19 #Amicispeciali #amicidineno #ftpo #facciotardipureoggi #spotify #presave https://t.co/oCy6gLbOnb,neutral,..\data\amici19\images\1272469626585321473.png,amici19, ,neutral,[0.04140525 0.52421224 0.43438253]
1320120191842459650,"Introduciamo questi artisti 
#BallandoConLeStelle
https://t.co/jevriOgukK",neutral,..\data\ballandoconlestelle\images\1320120191842459650.png,ballandoconlestelle, ,positive,[0.02916994 0.09776367 0.8730664 ]
1163361614835458049,"Ieri pomeriggio #CheDiociaiuti  segna 1.226.000 spettatori 10.6% share  e 1.124.000 al 10.8% share Sogno e son desto 1.102.000 al 11.5% share
 @RaiUno @trsdesantis
 #AscoltiTv #blogsocialtv
 https://t.co/TZyvlQf36v",neutral,..\data\chediociaiuti\images\1163361614835458049.png,chediociaiuti,SOCIALBLOGIv,neutral,[0.00599257 0.9035537  0.0904537 ]
1320126906059149312,"Ecco, la Celentano l'anticonformista dell'edizione #BallandoConLeStelle https://t.co/r4sw0W1gxY",neutral,..\data\ballandoconlestelle\images\1320126906059149312.png,ballandoconlestelle,Faper,neutral,[0.30808836 0.46816605 0.22374555]
1261703950375497736,"Alla mia età.
#Amici19 #amicidineno https://t.co/o8H8prTEQl",neutral,..\data\amici19\images\1261703950375497736.png,amici19, ,neutral,[0.17626859 0.48821968 0.33551168]
1103996081577308160,"""Mia mamma diceva che le famiglie sono come il mercurio😊,puoi farlo in 1000 pezzettini,ma quelli in qualche modo si ricongiungeranno"" .(Suor Angela #CheDioCiAiuti ) #CasaLettori #PensieroIndelebile #VentagliDiParole #ScrivoDellEssere https://t.co/OgTHzgjcVj",neutral,..\data\chediociaiuti\images\1103996081577308160.png,chediociaiuti, ,neutral,[4.2607263e-04 9.9099028e-01 8.5836248e-03]
1106487021932109825,IERI SERA QUANDO HO VISTO AZZURRA AL BAR A NEW YORK HO CAPITO CHE SI È RESA CONTO CHE QUELLO NON È PIÙ IL SUO MONDO. PENSO CHE LA PROSSIMA PUNTATA RITORNERÀ. QUELLO CHE PRIMA LUCCICAVA ORA È DIVENTATO OPACO STUPIDO. AZZURRA CON UNO SGUARDO TRISTE. #cheDiociaiuti https://t.co/0G6aLPLccI,neutral,..\data\chediociaiuti\images\1106487021932109825.png,chediociaiuti,CheDioCiAiutibCDCASMI MANCA AZZURRA,neutral,[0.1951846  0.40658602 0.39822942]
1320126790845779973,@Ballando_Rai  Mi viene in mente adesso... Come mai è apparso un cartello con le gemelle Kessler prima? https://t.co/XPsoXqIW6t,neutral,..\data\ballandoconlestelle\images\1320126790845779973.png,ballandoconlestelle, ,negative,[0.6802439  0.28112617 0.03862994]
1273912504633171969,Lino Guanciale versione 3D 😂 #Nondirloalmiocapo #perlediperla #LisaMarcelli &amp; #EnricoVinci #Nondirloalmiocapo3   #laportarossa #chediociaiuti #linoguanciale #laportarossa2 #lallieva #ladamavelata #nondirloalmiocapo2 #vanessaincontrada #lallieva3 https://t.co/9FjjwXc4mD,neutral,..\data\chediociaiuti\images\1273912504633171969.png,chediociaiuti, ,positive,[0.03415482 0.13422926 0.8316159 ]
1207470101781516288,I've just watched episode S03E18 of Convent Mysteries! #chediociaiuti  #tvtime tvtime.com/r/1fk1X https://t.co/29BNjg7tRt,neutral,..\data\chediociaiuti\images\1207470101781516288.png,chediociaiuti,CONVENT MYSTERIESSOEivTHTta,neutral,[0.02702628 0.9226797  0.05029408]
1321178135459713026,"Milly, ormai non ti resta altro da fare. Chiamalo e fai dare una benedizione profonda a tutto il Foro Italico! #BallandoConLeStelle twitter.com/TV_Italiana/st… https://t.co/51zRQTwJNV",neutral,..\data\ballandoconlestelle\images\1321178135459713026.png,ballandoconlestelle,SUsa RNdet LITaNestrtonii TuabititriuqbiNifeho GCA,neutral,[0.00156579 0.8410024  0.15743183]
1108828021274873858,Pronto per il finale SHOCK di #CheDioCiAiuti5 @CheDioCiAiuti_5 https://t.co/411gG9p2Qv,neutral,..\data\chediociaiuti\images\1108828021274873858.png,chediociaiuti,CHE DIO GI AIUTI,negative,[0.8486329  0.05900563 0.09236148]
1261783926349221889,"Un anno fa... Un anno fa..
#oneyearoftish @tishdots #tish #amici18 #amici19 #tishdots https://t.co/j7CmAW9tp7",neutral,..\data\amici19\images\1261783926349221889.png,amici19, ,neutral,[0.3414096  0.50483185 0.1537585 ]
1165901791302696961,"Ieri pomeriggio #CheDiociaiuti  segna 1.224.000 spettatori 9.5% share  e 1.194.000 al 10.1% share Sogno e son desto 1.196.000 al 10.6% share
 @RaiUno @trsdesantis
 #AscoltiTv #blogsocialtv
 https://t.co/TZyvlQf36v",neutral,..\data\chediociaiuti\images\1165901791302696961.png,chediociaiuti,SOCIALBLOGIv,neutral,[0.00826402 0.8694022  0.12233375]
1111022662569082880,Serena Rossi che piange durante il discorso di Elena Sofia Ricci ed è subito la prima stagione di #chediociaiuti #David2019 https://t.co/xnhbxtBDjn,neutral,..\data\chediociaiuti\images\1111022662569082880.png,chediociaiuti,l goVresza r,positive,[0.05093832 0.44891068 0.50015104]
1258333212562132992,"Blues d’alcool 

@Martina__B_ @Nyv_Official 

#martinabeltrami #nyv #circozzi #Amici19 https://t.co/aA3RtBAMFa",neutral,..\data\amici19\images\1258333212562132992.png,amici19,mariti cabeltarmiotiiHicialx,positive,[0.03566588 0.3989642  0.56536996]
1271781125862629376,"sto morendo
#Amici19 https://t.co/l0lmjQSnm1",neutral,..\data\amici19\images\1271781125862629376.png,amici19,OmeglecJalk to strang AQEEERETTO suen,negative,[0.66720223 0.14108205 0.19171578]
1320107329266778117,Matano terrorizzato dalla cotta di Costantino per lui #BallandoConLeStelle #raiuno https://t.co/zCV75pnugq,neutral,..\data\ballandoconlestelle\images\1320107329266778117.png,ballandoconlestelle, ,negative,[0.488722   0.3544778  0.15680026]
1258511741769543680,#Amici19 #Jacopo https://t.co/9deeVcJUWR,neutral,..\data\amici19\images\1258511741769543680.png,amici19,aohadonatelli ottieralottonelloj,neutral,[0.22732912 0.47238627 0.30028465]
1271044503881867264,"-8
#ftpo
#amici19 #amicidineno
#misachefacciotardi https://t.co/yUwJUMZEgk",neutral,..\data\amici19\images\1271044503881867264.png,amici19, ,neutral,[0.39518225 0.4917273  0.11309052]
1103701847464767488,"E stasera è proprio il caso di dire... @CheDioCiAiuti_5 🙏
Puntuali alle 21.25 su @RaiUno e @RaiPlay 

#CheDioCiAiuti5 https://t.co/lc6kGgbAOF",neutral,..\data\chediociaiuti\images\1103701847464767488.png,chediociaiuti, ,neutral,[0.03916262 0.5283847  0.43245262]
1276430691119648770,"#AscoltiTV PT #26giugno
#chediociaiuti
#tusiquevales
#madeinsud
#lincredibilehulk
#ChernobylHBO 
#DrittoeRovescio 
#kilimani #redlights
#Destinazionematrimonio
@StudioFrasi https://t.co/69MlaIrAqg",neutral,..\data\chediociaiuti\images\1276430691119648770.png,chediociaiuti,patta felitXbgiugnoUT RAVA TR AATSEProgrammaCRASAS,neutral,[0.13824838 0.4601901  0.40156156]
1276222471885160449,"@ElenaSofiaOf @LuxVide @giasausource #ValeriaFabrizi @kill_francesca #CristianoCaccamo @RaiUno
@CheDioCiAiuti_5
""Quando si vede con gli occhi del cuore,si vedrà sempre l'essenza di una VITA di AMORE""
Cosi bello l'amore visto attraverso gli occhi di #CheDioCiAiuti @TinnyAndreatta https://t.co/XAHUId6qe4",neutral,..\data\chediociaiuti\images\1276222471885160449.png,chediociaiuti,Cos belle lamoii di chi ama la VITA di chi savisto,positive,[0.12102639 0.10145082 0.7775228 ]
1265539534311370752,Alessandra Celentano scrive un post dedicato ai ragazzi di Amici Speciali. L'insegnante di danza classica è stata al centro di molte polemiche durante l'edizione di Amici19 litigando praticamente con tutti.  #alessandracelentano #Amici19 #Amicispeciali marcamolymind.it/alessandra-cel… https://t.co/3OJI4HOaHy,neutral,..\data\amici19\images\1265539534311370752.png,amici19, ,neutral,[0.2947354  0.6635599  0.04170467]
1309849745985282050,"“Tu che ridi a mezzanotte in mezzo al mare”

#amici19 #JacopoOttonello #Comeilsole https://t.co/XxJC5SqWs3",neutral,..\data\amici19\images\1309849745985282050.png,amici19,w,negative,[0.7514482  0.14717978 0.10137201]
1290246216081715201,Solo io noto una somiglianza incredibile?? #Amici18 #Amici19 #Irama #Gaia https://t.co/WjV0RFZtaC,neutral,..\data\amici19\images\1290246216081715201.png,amici19,a,positive,[0.14562748 0.1060629  0.7483097 ]
1320118220976738305,Un omaggio ad una persona speciale Sofia @Ale_Mussolini_ @MaykelFonts76 #BallandoConLeStelle @Ballando_Rai https://t.co/wxgMd8vJSM,neutral,..\data\ballandoconlestelle\images\1320118220976738305.png,ballandoconlestelle,i,positive,[0.02240385 0.06302395 0.9145722 ]
1286786290827042823,"#Amici19 ma Jacopo che diventa social così all'improvviso?
È preoccupante la cosa 😂😂 https://t.co/pIGpt91vke",neutral,..\data\amici19\images\1286786290827042823.png,amici19,TRASH ITALIANOMATUTTAPPOSTO,negative,[0.9847477  0.00272552 0.0125268 ]
1320110815664590849,Buonasera a tutti #BallandoConLeStelle https://t.co/TUnOh51mM4,neutral,..\data\ballandoconlestelle\images\1320110815664590849.png,ballandoconlestelle, ,neutral,[0.00115249 0.68786776 0.31097966]
1320102717868675073,"comunque la televisione italiana è incentrata solo sul drama 
#ballandoconlestelle
https://t.co/RJkwp2rkAM",neutral,..\data\ballandoconlestelle\images\1320102717868675073.png,ballandoconlestelle, ,neutral,[0.1554864  0.5090986  0.33541498]
1111251869509263360,"Grazie ad un accordo fra la @Raiofficialnews e @ConsorzioCIAL  @comieco @Corepla_Riciclo la raccolta, il recupero e il riciclo degli imballaggi sono stati tra i protagonisti della stagione di #CheDioCiAiuti👉👉👉  ow.ly/A3Oh50obUbX https://t.co/atiW7xUxq2",neutral,..\data\chediociaiuti\images\1111251869509263360.png,chediociaiuti, ,neutral,[0.01424523 0.94382954 0.04192521]
1320127245751648257,Il nostro tango per voi... @Ballando_Rai @mariaermachkova @milly_carlucci https://t.co/TxJAtNfYSs,neutral,..\data\ballandoconlestelle\images\1320127245751648257.png,ballandoconlestelle,MREdsumesi,neutral,[1.9417563e-04 8.9874375e-01 1.0106213e-01]
1272587959917821955,ma...... valentin... e..... francesca...... #amici19 https://t.co/hjJEZhicdL,neutral,..\data\amici19\images\1272587959917821955.png,amici19,Nx,positive,[0.00773627 0.32800418 0.6642596 ]
1273654206201651200,"Non si vive di sola fiducia... ma di certezze! 
Quella di oggi è @CheDioCiAiuti_5, in prima serata su @RaiUno 

#CheDioCiAiuti5 https://t.co/uU5mRaxeBG",neutral,..\data\chediociaiuti\images\1273654206201651200.png,chediociaiuti, ,neutral,[0.11517762 0.70768785 0.1771345 ]
1319411233452417024,GAIA VINCE #AMICI19  https://t.co/2or3HqoZkc,neutral,..\data\amici19\images\1319411233452417024.png,amici19,laie,positive,[0.02541894 0.18177299 0.792808  ]
1258852578055589888,"Signori e signore, vi presento Gaia Gozzi,  una ragazza particolarmente sfigata... non ce n’è una che le sia andata bene #gaiagozzi #Amici19 #amicispeciali https://t.co/ZwaPexygB6",neutral,..\data\amici19\images\1258852578055589888.png,amici19, ,negative,[0.6942334  0.06467234 0.24109422]
1255950460848156673,"e niente...
#jacopo #Amici19 https://t.co/wtmnsl58yH",neutral,..\data\amici19\images\1255950460848156673.png,amici19,ottonellojLOInvia un messaggio,negative,[0.5804185  0.3317842  0.08779723]
1258783866128601088,"Classifica Fimi (senza copie fisiche):
- Genesi 20esima
- Chega 15esima 
#gaiagozzi #amici19 https://t.co/iaPbly3iaj",neutral,..\data\amici19\images\1258783866128601088.png,amici19,UN BAGIONE,neutral,[0.26443118 0.48460767 0.2509612 ]
1103626350303227905,"""Una vera amica non avrebbe mai baciato il mio ragazzo...""
#CheDioCiAiuti5 STASERA #7marzo alle 21.25 su #Rai1 
#CDCA5 @CheDioCiAiuti_5 @Raiofficialnews https://t.co/hdkwbkKFnm",neutral,..\data\chediociaiuti\images\1103626350303227905.png,chediociaiuti,DadOnnilDINMiWeienir idu A,neutral,[1.1356273e-04 7.9312545e-01 2.0676102e-01]
1103781435092152321,I've just watched episode S05E16 of Convent Mysteries ! #chediociaiuti  #tvtime tvtime.com/r/XGuF https://t.co/7ccbTjIRy3,neutral,..\data\chediociaiuti\images\1103781435092152321.png,chediociaiuti,CONVENT MYSTERIESSOEGlavJDIO,neutral,[0.01957158 0.9445372  0.03589119]
1257397337250504710,Gaia - Chega (Official Video) youtu.be/tzi6tkCbHBc vía @YouTube #amici19 #gaiagozzi #AmiciSpeciali #uominiedonne https://t.co/eYNgM8Tk74,neutral,..\data\amici19\images\1257397337250504710.png,amici19, ,neutral,[0.02988977 0.9557707  0.01433962]
1256579552236756992,"LUCI ACCESE

Su le zampe 🙌🏻🙌🏻

#martinabeltrami #circozzi #Amici19 https://t.co/EWI61WYs5z",neutral,..\data\amici19\images\1256579552236756992.png,amici19,e,neutral,[0.02146642 0.8238032  0.15473045]
1272684427559264258,"Se volete fare delle domande a RANDOM per l’intervista di domani 16 Giugno,ore 11,a Radio Crc ,
aggiungete giulycookie su IG e fate le domande cliccando nel box.  #Amici19 #Amici2019 #amicispeciali #elodie #guarana 
👇🏻📩 https://t.co/X1cVVjQXRJ",neutral,..\data\amici19\images\1272684427559264258.png,amici19,giulycookieLascia una sola domandaper RandomATxOIn,neutral,[0.03467001 0.72112334 0.24420659]
1265950270145597441,Zio magari fosse ancora il 2019 #amici19 #amicidineno https://t.co/ygZ9ABa8HK,neutral,..\data\amici19\images\1265950270145597441.png,amici19,stefanotarinettiSend messageO,neutral,[0.41307718 0.456237   0.1306858 ]
1285599676247441411,"ecco gli stiker di gaia &lt;3
link: redbubble.com/i/sticker/Gaia…
#gaiagozzi #AmiciSpeciali #amici19 https://t.co/HARuH0WRQk",neutral,..\data\amici19\images\1285599676247441411.png,amici19,aGaia Gozzi lineartQSite ia,neutral,[0.10579118 0.7448703  0.14933854]
1268450332935405570,"Per l'uscita del pezzo gli regaliamo uno specchio
#amici19 #amicidineno https://t.co/355i02Samx",neutral,..\data\amici19\images\1268450332935405570.png,amici19,YAO,positive,[0.16317421 0.33318025 0.50364554]
1272958586990276610,"Studi Titanus-Elios, Roma
#Amici19 #AmiciSpeciali #DAQStudio https://t.co/hu2bSmRgvV",neutral,..\data\amici19\images\1272958586990276610.png,amici19,rien,neutral,[0.08905536 0.84636116 0.06458343]
1320172958250356736,"#BallandoConLeStelle 

https://t.co/osYixD1Uo0",neutral,..\data\ballandoconlestelle\images\1320172958250356736.png,ballandoconlestelle, ,neutral,[0.09714097 0.73895454 0.16390449]
1271371525418074114,"#ascoltitv #11Giugno 
#chediociaiuti @RaiUno 2.552   12.1%
#senzarespiro @RaiDue 1.001  4.3%
#kilimangiaro  @RaiTre 3.1% 701
#newwamsterdam #Canale5  2.227 10.4%
#DinDon #italia1  1.419  6.5%
#DrittoeRovescio #Rete4  1.382  8.0%
#Siamotutti #La7 988  4.3% https://t.co/JtP3IXxuM3",neutral,..\data\chediociaiuti\images\1271371525418074114.png,chediociaiuti,SOCIALBLOGIv,neutral,[0.00494811 0.9723139  0.02273798]
1320130191704940545,Oh che sorpresa! #BallandoConLeStelle https://t.co/DF4O2ejZTI,neutral,..\data\ballandoconlestelle\images\1320130191704940545.png,ballandoconlestelle,SAdlztriniVELkadUSRESInSPAUOvrPIEIdARAIgovvaMOCCHb,positive,[0.00608016 0.36359623 0.6303235 ]
1257404059604180992,"Questa è la sorpresa che abbiamo fatto a Neno, non è molto però sappiamo che lui l'ha apprezzata tanto ❤ @StefanoFarinet1 #amicidineno #amici19 https://t.co/HJSGdXCDoy",neutral,..\data\amici19\images\1257404059604180992.png,amici19,lealiTarcntiarienentaniNIidalairettilrrnlimtelisen,neutral,[0.06122344 0.54278976 0.39598677]
1255091224798793728,"#radiobaseconmartina:
Per l'intervista di Martina Beltrami di #Amici19 con Radio Base https://t.co/r7pBPbEPqR",neutral,..\data\amici19\images\1255091224798793728.png,amici19, ,neutral,[0.2430909  0.61409146 0.1428177 ]
